unique_id,osmid,element_type,amenity,name,wheelchair,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,cuisine,note,opening_hours,phone,website,created_by,capacity,delivery,takeaway,name:fr,description,outdoor_seating,reservation,brand,brand:wikidata,brand:wikipedia,email,name:en,internet_access,toilets:wheelchair,disused,contact:fax,contact:phone,contact:website,source,stars,tourism,wikidata,alt_name,smoking,contact:facebook,start_date,drive_in,contact:email,payment:coins,payment:mastercard,payment:notes,payment:visa,wheelchair:description,wheelchair:description:fr,name:de,designation,addr:housename,fax,level,payment:cash,check_date:opening_hours,diet:vegetarian,internet_access:fee,toilets,payment:bitcoin,payment:litecoin,opening_hours:signed,name:ko,survey:date,payment:credit_cards,payment:debit_cards,payment:maestro,payment:postfinance_card,bar,internet_access:ssid,facebook,opening_hours:url,diet:vegan,old_name,opening_hours:covid19,diet:meat,lgbt,contact:phone_1,country,name:it,contact:mobile,access:covid19,delivery:covid19,takeaway:covid19,brewery,drive_through:covid19,food,diet:organic,image,nodes,building,ele,min_age,building:levels,diet:gluten_free,diet:halal,diet:lactose_free,diet:mediterranean,id,lon,lat
node/1286683110,1286683110,node,restaurant,Kinh Do,yes,POINT (6.1421788 46.1974621),,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,6.1421788,46.1974621
node/1317251166,1317251166,node,restaurant,Les Deux Diables,,POINT (6.1334143 46.1859466),,,16,,Rue Alexandre Gavard,italian;french,,,+41223005667,https://restaurants-geneve.ch/les2diables/les2diables.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,6.1334143,46.1859466
node/1369737378,1369737378,node,restaurant,Restaurant Le Dorian,,POINT (6.1428006 46.2001834),Genève,CH,1,1204,Place René-Payot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,6.1428006,46.2001834
node/1379874950,1379874950,node,restaurant,Brasserie des Halles de l'île,,POINT (6.1408641 46.2047045),Genève,,1,1204,Place de l'Ile,international,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,6.1408641,46.2047045
node/1403372391,1403372391,node,restaurant,L'Incontro,,POINT (6.1404156 46.2024997),Genève,,2,1204,Place de la Synagogue,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,6.1404156,46.2024997
node/1416059046,1416059046,node,restaurant,La Crise,,POINT (6.1453623 46.2019772),,,14,1204,Grand Rue,,,,,http://facebook.com/restolacrise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,6.1453623,46.2019772
node/1431923453,1431923453,node,restaurant,pachacamac,,POINT (6.1379743 46.207561),Genève,,11,1201,Rue Voltaire,peruvian,,,+41 22 735 76 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,6.1379743,46.207561
node/1432428850,1432428850,node,restaurant,La Nasse,,POINT (6.1415069 46.2072186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,6.1415069,46.2072186
node/1433208121,1433208121,node,restaurant,Shahi,,POINT (6.1456513 46.2131966),,,38,,Rue de Lausanne,indian,,,,http://www.shahifood.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,6.1456513,46.2131966
node/1457725066,1457725066,node,restaurant,Café du Rondeau,limited,POINT (6.1394734 46.1801324),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"une marche à l'entrée de 12cm haut et 37cm large, hauteur sous table 71cm pied central, toilettes inaccessibles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,6.1394734,46.1801324
node/1457731827,1457731827,node,restaurant,Café de l'Aigle,no,POINT (6.1408732 46.1818419),Carouge,CH,42,1227,Rue Ancienne,,,,,,,,,,,,,,,,,,,,,,,,,Fêtons Linux 2011,,,,,,,,,,,,,,seuil d'entrée=12.5cm; hauteur sous table=72cm; WC aux même étages=non; dimension WC=140x83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,6.1408732,46.1818419
node/1457759826,1457759826,node,restaurant,Boccalino,no,POINT (6.1392369 46.1804055),Carouge,,4,,Place du Rondeau,italian,,,,,,,,,,,,,,,,,,,,,,,,Fêtons Linux 2011,,,,,,,,,,,,,,"2 marches 18cm à l'entrée, porte WC 64,5cm ouverture intérieure, hauteur sous table 65cm à l'intérieur et 70cm à l'extérieur, table à pied central à l'extérieur, table à pieds latéraux à l'intérieur, table chaise roulante sur demande à la réservation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,6.1392369,46.1804055
node/1457774523,1457774523,node,restaurant,Ku De Ta,limited,POINT (6.1392839 46.1796271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"seuil h=6cm, p=40cm; WC pas d'information; tables 4 pieds h=70cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,6.1392839,46.1796271
node/1457781841,1457781841,node,restaurant,La Table,limited,POINT (6.1397106 46.1832762),Carouge,CH,31,1227,Rue Jacques-Dalphin,french,,,,,,,,,,,,,,,,,,,,,,,,Fêtons Linux 2011,,,,,,,,,,,,,,,"seuil entrée h=3cm, p=7cm; marche WC femme, WC homme porte 75,5cm; table à pied central h=75cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,6.1397106,46.1832762
node/1457790110,1457790110,node,restaurant,Gabrien,limited,POINT (6.1416346 46.1853956),Carouge,CH,8,1227,Rue Roi-Victor-Amé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seuil entrée h=4cm p=6cm; WC non adaptés porte 70cm et 31cm d'espace libre à côté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,6.1416346,46.1853956
node/1457796733,1457796733,node,restaurant,Auberge communale de Carouge,yes,POINT (6.1410537 46.1813388),,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,Fêtons Linux 2011,,,,,,,,,,,,,,"seuil entrée h=5cm, p=8cm; WC handicapé au sous-sol par ascenseur",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,6.1410537,46.1813388
node/1457804928,1457804928,node,restaurant,La Cuccagna,limited,POINT (6.1412033 46.1853718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seuil entrée h=7cm p=27cm; 1 salle non accessible; WC à un autre étage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,6.1412033,46.1853718
node/1457815170,1457815170,node,restaurant,Café des Vignes,no,POINT (6.1543124 46.1958339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"entrée avec 2 marches de 15 cm; sas d'entrée 1x1,33m; WC non adaptés porte 67cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,6.1543124,46.1958339
node/1457831442,1457831442,node,restaurant,La Fleur de Champel,no,POINT (6.1536525 46.1961181),Genève,,6,,Avenue Jules-Crosnier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 marches 3,5cm à l'entrée;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,6.1536525,46.1961181
node/1457836088,1457836088,node,restaurant,Le Flora Bar,limited,POINT (6.1614799 46.1938574),,,55,1206,Route de Florissant,italian;grill;steak_house;seafood;burger;pizza;pasta;coffee_shop;deli,,Mo-Su 08:00-00:00,+41227070780,,,,,,Indigo,,,,,,,,Indigo,wlan,,,,,,,,,,,,,,,,,,,,"1 marche de 15cm à l'entrée; porte d'entrée de 72cm; WC non adaptés, WC femme à l'étage",,Indigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,6.1614799,46.1938574
node/1457848341,1457848341,node,restaurant,La Maison du Gâteau,yes,POINT (6.1619801 46.1934918),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pente à l'entrée de 5% avec porte automatique; WC adaptés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,6.1619801,46.1934918
node/1457848346,1457848346,node,restaurant,Coop,yes,POINT (6.1612891 46.1931957),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,portes toujours ouvertes; WC adaptés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,6.1612891,46.1931957
node/1459848861,1459848861,node,restaurant,CNV,no,POINT (6.170756 46.288953),,,,,,,,"Feb-Oct Mo-Sa 08:00-23:00, Su 08:00-18:00",,http://www.cnv.ch,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,6.170756,46.288953
node/1460019131,1460019131,node,restaurant,restaurant le soleil,,POINT (6.1056636 46.2063537),Le Lignon,,21,1219,Route de l'Usine-à-Gaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,6.1056636,46.2063537
node/1460357636,1460357636,node,restaurant,le P'tit Carougeois,yes,POINT (6.1406668 46.1864676),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,6.1406668,46.1864676
node/1492041654,1492041654,node,restaurant,,,POINT (6.1311216 46.2250277),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,6.1311216,46.2250277
node/1492041655,1492041655,node,restaurant,China Garden,,POINT (6.1310167 46.2249609),,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,Local knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,6.1310167,46.2249609
node/1494691565,1494691565,node,restaurant,SevenSeven,,POINT (6.1359205 46.1831925),,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,6.1359205,46.1831925
node/1497895146,1497895146,node,restaurant,Château d'If,,POINT (6.197827 46.2398437),Vésenaz,,51,,Route d'Hermance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,6.197827,46.2398437
node/1520133503,1520133503,node,restaurant,Au coin du bar,no,POINT (6.1564015 46.2028316),,,17,,Rue F. Versonnex,french,,,,https://www.aucoindubar.ch/,,,,,,,,,,,,,,,,,,,,local knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6.1564015,46.2028316
node/1520142588,1520142588,node,restaurant,Café bon vin,,POINT (6.1566328 46.2027763),,,19,1207,Rue F. Versonnex,regional,,,,http://www.restorang.ch/Caf%C3%A9-Bon-Vin-geneve-rtid494.htm,,,,,,,,,,,,,,,,,,,,local_knowledge,,,,,,,,,,,,,,,,,Cheese fondue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,6.1566328,46.2027763
node/1528796172,1528796172,node,restaurant,Chez Marino,,POINT (6.1570382 46.203087),,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,6.1570382,46.203087
node/1528866214,1528866214,node,restaurant,La Fringale,,POINT (6.1605527 46.2028769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,6.1605527,46.2028769
node/1569830585,1569830585,node,restaurant,Chez Ma Cousine,,POINT (6.1299591 46.2225366),Genève,,2,1209,Chemin du Petit-Saconnex,chicken,,,,http://www.chezmacousine.ch/site/fr/,,30,no,yes,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,6.1299591,46.2225366
node/1578699331,1578699331,node,restaurant,La Colombe,,POINT (6.133526 46.2201131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,6.133526,46.2201131
node/1634608835,1634608835,node,restaurant,Café du Marché,limited,POINT (6.141112 46.1843822),Carouge,CH,4,1227,Place du Marché,,,,+41 (0)22; 827 16 96,http://www.cafe-du-marche.ch,,,,,,,,,,,,cafedumarchesarl@gmail.com,,,no,,,,,,,,,,no,,,,,,,,,seuil d'entrée=2.5cm; hauteur sous table=72.5cm; WC aux même étages=non; dimension WC=95x76,,,,Place du marché,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,6.141112,46.1843822
node/1634633918,1634633918,node,restaurant,Moshimoshi,no,POINT (6.1419079 46.183136),Carouge,CH,4,1227,rue des Moraines,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seuil d'entrée=15cm; hauteur sous table=71cm; WC aux même étages=oui; dimension WC=119x59cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,6.1419079,46.183136
node/1634638275,1634638275,node,restaurant,ô Calme,no,POINT (6.1408991 46.1820097),Carouge,CH,36,1227,Rue Ancienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 marches 18cm à l'entrée, porte WC 64,5cm ouverture intérieure, hauteur sous table 65cm à l'intérieur et 70cm à l'extérieur, table à pied central à l'extérieur, table à pieds latéraux à l'intérieur, table chaise roulante sur demande à la réservation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,6.1408991,46.1820097
node/1635105464,1635105464,node,restaurant,Restaurant Le Chalet Suisse,,POINT (6.1451814 46.2094609),,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,6.1451814,46.2094609
node/1637565890,1637565890,node,restaurant,L'Onésienne,no,POINT (6.099174 46.1900615),Onex,CH,14,1213,Rue du Vieux-Moulin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"seuil d'entrée=15cm, hauteur sous table=73, WC au même étage=oui, dimension WC=186x76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,6.099174,46.1900615
node/1637570084,1637570084,node,restaurant,La Ferme,yes,POINT (6.0988806 46.1829183),Onex,CH,132,1213,route de Chancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"seuil d'entrée=4cm, hauteur sous table=76cm, WC au même étage=oui, dimension WC=152x82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,6.0988806,46.1829183
node/1637895109,1637895109,node,restaurant,Octopus,,POINT (6.1526634 46.1959401),Genève,,,1206,Rue de l'Athénée,,,,,https://www.restaurantoctopus.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,6.1526634,46.1959401
node/1641031230,1641031230,node,restaurant,L'Aigle d'Or,,POINT (6.1423457 46.1858902),,,13,1227,rue de la Filature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,6.1423457,46.1858902
node/1641072910,1641072910,node,restaurant,au Vieux Carouge,,POINT (6.139643 46.1836022),Carouge,,27,1227,Rue Jacques-Dalphin,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,6.139643,46.1836022
node/1642189130,1642189130,node,restaurant,Brasserie La Bourse,no,POINT (6.1408865 46.1839273),Genève,,7,1227,Place du Marché,regional,,,+41 22 342 04 66,https://www.la-bourse.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pour les chaises roulantes accès par la porte arrière de 80cm de large, 68cm de hauteur sous table, table à pied central, WC à l'étage inférieur par un escalier de 16 marches de 17cm de haut chacune, dimension des WC de 160x80cm",,,,,+41 22 300 42 92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,6.1408865,46.1839273
node/1642194766,1642194766,node,restaurant,Le Canard Intelligent,,POINT (6.1393423 46.1854504),,,11,1227,Jacques-Dalphin,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,6.1393423,46.1854504
node/1642207258,1642207258,node,restaurant,Café des Négociants,limited,POINT (6.1404609 46.1856958),Carouge,,29,1227,rue de la Filature,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,6.1404609,46.1856958
node/1653596026,1653596026,node,restaurant,Step d'Aïre cafeteria,yes,POINT (6.0899485 46.1968578),vernier,,17,1219,ch. de la verseuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cafeteria d'entreprise ouverte au public toilette adaptée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,6.0899485,46.1968578
node/1678656798,1678656798,node,restaurant,Chez Francis,no,POINT (6.1404446 46.2076247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,6.1404446,46.2076247
node/1678670777,1678670777,node,restaurant,Takumi,limited,POINT (6.1432084 46.1991031),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pas de wc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,6.1432084,46.1991031
node/1707498873,1707498873,node,restaurant,Boky,,POINT (6.1446471 46.2114109),,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,6.1446471,46.2114109
node/1707498874,1707498874,node,restaurant,Le Pressoir,,POINT (6.147174 46.2104049),,,,,,steak_house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,6.147174,46.2104049
node/1712594805,1712594805,node,restaurant,Yukiguni,,POINT (6.1397579 46.206316),Geneva,,4,1201,Boulevard James-Fazy,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,6.1397579,46.206316
node/1723638568,1723638568,node,restaurant,Le Rozzel,,POINT (6.1455911 46.2018293),,,,,,french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,6.1455911,46.2018293
node/1738397216,1738397216,node,restaurant,Restaurant du Mont-Blanc,yes,POINT (6.1400927 46.1803123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"seuil entrée de 3.5cm, largeur porte entrée de 90cm, saas de 180x90cm, 71cm de hauteur sous table, largeur porte WC de 65cm, 165x92cm dimension WC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,6.1400927,46.1803123
node/1747162397,1747162397,node,restaurant,Caps BBQ,yes,POINT (6.1430003 46.1951466),Genève,CH,26,1205,Boulevard du Pont-d'Arve,barbecue,,,,https://capsbbq.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saas d'entrée 82x113, Hauteur sous table 75, WC 115x87 au meme étage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,6.1430003,46.1951466
node/1747520640,1747520640,node,restaurant,Café Jules Verne,,POINT (6.1452829 46.1940464),,,,,,french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,6.1452829,46.1940464
node/1763137366,1763137366,node,restaurant,La Place,,POINT (6.1177441 46.1682652),Plan-les-Ouates,,2,,Route des Chevaliers-de-Malte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,6.1177441,46.1682652
node/1770784936,1770784936,node,restaurant,Chez ma Cousine,limited,POINT (6.1440576 46.2075229),,,,,,,,,+41 22 731 98 98,http://www.chezmacousine.ch/,,,,,,,,,,,,info@chezmacousine.ch,,,,,,,,,,,,,,,,,,,,,,"15% pente entrée, 70cm largeur porte entrée, 75cm hauteur sous table, table à pied latéral, WC au même étage, 63cm largeur porte entrée WC, 116x65 dimension WC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,6.1440576,46.2075229
node/1770808534,1770808534,node,restaurant,il Destino,no,POINT (6.1428281 46.188133),,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 marches de 9cm à l'entrée, 88cm largeur porte d'entrée, saas de 137x140, hauteur sous table 73cm, table à pied latéral, WC au même étage, 68cm largeur porte intermédiaire pour accès WC, 175X88cm dimension WC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,6.1428281,46.188133
node/1770867135,1770867135,node,restaurant,Le Flore,no,POINT (6.1498006 46.2015715),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 marches à l'entrée de 22cm chacune, porte entrée large de 75cm, 75cm de hauteur sous table, table avec pied central, WC au même étage, porte WC large de 60cm, dimension WC 167x70cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,6.1498006,46.2015715
node/1770873447,1770873447,node,restaurant,Zaitouna,,POINT (6.1445272 46.1908049),Genève,,17,1205,Place des Augustins,lebanese,,Mo-Fr 11:30-23:00; Sa 11:30-00:00,+41 22 808 09 09,https://www.lafourchette.ch/restaurant/zaitouna/511885?cc=18174-54f,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"hauteur seuil entrée 8cm, porte entrée large de 75 cm, 98cm de hauteur sous table, table à pied latéral, WC au même étage, porte WC large de 70cm, dimension WC 180x89cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,6.1445272,46.1908049
node/1770919876,1770919876,node,restaurant,Les Vignettes,yes,POINT (6.1437245 46.1918206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"seuil entrée haut de 7cm, porte entrée large de 91cm, dimension du saas d'entrée de 150x200cm, 75cm de hauteur sous table, table à pied central, WC au même étage, porte WC large de 60cm, dimension WC 175x78cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,6.1437245,46.1918206
node/1787441135,1787441135,node,restaurant,Capa Negra,,POINT (6.1436243 46.1900983),,,,,,kebab,,Tu-Su 10:00-02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,6.1436243,46.1900983
node/1793775406,1793775406,node,restaurant,Le Virage,,POINT (5.9701015 46.1503805),Chancy,,84,,Route de Bellegarde,,,,+41 22 756 00 57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,5.9701015,46.1503805
node/1794159970,1794159970,node,restaurant,La Limite,,POINT (6.1301205 46.2064678),Geneva,,11,1203,Rue des Charmilles,french;cafe,,Mo-Fr 06:00-24:00; Sa 09:00-24:00,+41 22 345 32 98,,,,,,,,yes,,,,,,,,,,,,,,,,,,outside,,,,,,yes,,yes,,,,,,,0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,6.1301205,46.2064678
node/1802010731,1802010731,node,restaurant,Le Jardin des Iles,yes,POINT (6.1236432 46.2225971),Genève,,5-7,1209,ch. Colladon,french,,,+41 22 730 79 27,,,,no,no,,,,,,,,,,,yes,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,6.1236432,46.2225971
node/1804876720,1804876720,node,restaurant,Le Lexique,,POINT (6.1398539 46.2113334),Genève,,14,1201,Rue de la Faucille,french,,"Tu-Sa 11:45-14:00, 18:45-22:00",+41 22 733 31 31,https://www.lelexique.ch/,,,,no,,,no,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,6.1398539,46.2113334
node/1804876725,1804876725,node,restaurant,Les Fleurs de Marie,,POINT (6.1398401 46.2106923),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,6.1398401,46.2106923
